[471.00, 33.08, 96795.71, 3.86, -2.66, 1.70, 73.64, 2225027.00, -0.01, 0.19, -0.77, 50.336746, 19.532394, 320.30]
[482.00, 33.08, 96795.71, 3.86, -2.54, 1.91, 72.92, 2225065.00, -0.02, 0.19, -0.83, 50.336746, 19.532394, 320.30]
[489.00, 33.08, 96795.71, 3.86, -2.32, 1.60, 72.69, 2225103.00, -0.03, 0.18, -0.90, 50.336746, 19.532394, 320.30]
[478.00, 33.08, 96795.71, 3.86, -1.61, 1.71, 72.82, 2225141.00, -0.05, 0.14, -0.97, 50.336746, 19.532394, 320.30]
[479.00, 33.08, 96795.71, 3.86, -2.12, 1.42, 71.94, 2225179.00, -0.06, 0.08, -1.03, 50.336746, 19.532394, 320.30]
[498.00, 33.08, 96795.71, 3.86, -1.75, 1.74, 72.07, 2225221.00, -0.07, 0.02, -1.10, 50.336746, 19.532394, 320.30]
[503.00, 33.08, 96795.71, 3.86, -1.88, 1.89, 71.89, 2225261.00, -0.07, -0.03, -1.17, 50.336746, 19.532394, 320.30]
[499.00, 33.08, 96795.71, 3.86, -1.90, 1.75, 71.80, 2225299.00, -0.06, -0.07, -1.25, 50.336746, 19.532394, 320.30]
[497.00, 33.08, 96795.71, 3.86, -1.95, 1.74, 70.90, 2225337.00, -0.04, -0.10, -1.33, 50.336746, 19.532394, 320.30]
[506.00, 33.08, 96795.71, 3.86, -1.88, 2.08, 70.95, 2225378.00, -0.02, -0.14, -1.42, 50.336746, 19.532394, 320.30]
[478.00, 33.08, 96795.71, 3.86, -2.38, 1.88, 70.31, 2225416.00, 0.01, -0.16, -1.50, 50.336746, 19.532394, 320.30]
[488.00, 33.08, 96795.71, 3.86, -2.88, 1.42, 70.03, 2225455.00, 0.04, -0.18, -1.58, 50.336746, 19.532394, 320.30]
[486.00, 33.08, 96795.71, 3.86, -2.40, 1.60, 69.97, 2225497.00, 0.07, -0.15, -1.67, 50.336746, 19.532394, 320.30]
[466.00, 33.04, 96734.83, 9.17, -2.75, 1.64, 69.85, 2225534.00, 0.09, -0.12, -1.74, 50.336746, 19.532394, 320.30]
[490.00, 33.04, 96734.83, 9.17, -2.98, 1.58, 69.34, 2225575.00, 0.09, -0.10, -1.81, 50.336746, 19.532394, 320.30]
[487.00, 33.04, 96734.83, 9.17, -3.04, 1.10, 69.37, 2225612.00, 0.08, -0.07, -1.89, 50.336746, 19.532394, 320.30]
[491.00, 33.04, 96734.83, 9.17, -2.80, 1.22, 69.18, 2225649.00, 0.07, -0.05, -1.95, 50.336746, 19.532394, 320.30]
[485.00, 33.04, 96734.83, 9.17, -2.73, 0.77, 69.15, 2225687.00, 0.05, -0.02, -2.02, 50.336746, 19.532394, 320.30]
[494.00, 33.04, 96734.83, 9.17, -2.25, 0.86, 68.09, 2225728.00, 0.01, -0.02, -2.11, 50.336746, 19.532394, 320.30]
[476.00, 33.04, 96734.83, 9.17, -2.02, 0.89, 67.91, 2225765.00, -0.03, -0.04, -2.17, 50.336746, 19.532394, 320.30]
[486.00, 33.04, 96734.83, 9.17, -2.24, 0.70, 67.55, 2225803.00, -0.06, -0.05, -2.23, 50.336754, 19.532387, 320.30]
[497.00, 33.04, 96734.83, 9.17, -2.06, 0.91, 67.19, 2225841.00, -0.05, -0.07, -2.30, 50.336754, 19.532387, 320.30]
[500.00, 33.04, 96734.83, 9.17, -1.94, 1.34, 66.98, 2225879.00, -0.04, -0.09, -2.38, 50.336754, 19.532387, 320.30]
[478.00, 33.04, 96734.83, 9.17, -2.83, 1.08, 67.51, 2225920.00, -0.01, -0.09, -2.45, 50.336754, 19.532387, 319.40]
[485.00, 33.04, 96734.83, 9.17, -2.19, 1.30, 66.10, 2225958.00, -0.00, -0.10, -2.54, 50.336754, 19.532387, 319.40]
[474.00, 33.04, 96734.83, 9.17, -2.27, 1.69, 66.20, 2225996.00, 0.01, -0.10, -2.61, 50.336754, 19.532387, 319.40]
[493.00, 33.04, 96645.66, 17.66, -2.77, 1.38, 65.85, 2226034.00, 0.03, -0.09, -2.69, 50.336754, 19.532387, 319.40]
[498.00, 32.99, 96637.48, 17.66, -2.17, 1.53, 65.50, 2226075.00, 0.07, -0.07, -2.77, 50.336754, 19.532387, 319.40]
[505.00, 32.99, 96637.48, 17.66, -2.76, 1.09, 64.69, 2226113.00, 0.09, -0.04, -2.85, 50.336754, 19.532387, 319.40]
[486.00, 32.99, 96637.48, 17.66, -1.92, 1.39, 64.65, 2226151.00, 0.11, -0.02, -2.94, 50.336754, 19.532387, 319.40]
[482.00, 32.99, 96637.48, 17.66, -1.74, 1.34, 64.53, 2226190.00, 0.14, -0.02, -3.02, 50.336754, 19.532387, 319.40]
[478.00, 32.99, 96637.48, 17.66, -2.05, 1.07, 64.12, 2226231.00, 0.13, 0.00, -3.10, 50.336754, 19.532387, 319.40]
[482.00, 32.99, 96637.48, 17.66, -1.28, 0.67, 64.03, 2226269.00, 0.13, -0.00, -3.17, 50.336754, 19.532387, 319.40]
[488.00, 32.99, 96637.48, 17.66, -0.36, 0.40, 63.77, 2226307.00, 0.13, -0.03, -3.23, 50.336754, 19.532387, 319.40]
[500.00, 32.99, 96637.48, 17.66, -0.46, -0.28, 63.30, 2226345.00, 0.10, -0.08, -3.29, 50.336754, 19.532387, 319.40]
[463.00, 32.99, 96637.48, 17.66, -0.93, 0.49, 62.49, 2226383.00, 0.09, -0.13, -3.35, 50.336754, 19.532387, 319.40]
[454.00, 32.99, 96637.48, 17.66, -1.59, 0.06, 62.18, 2226425.00, 0.08, -0.16, -3.42, 50.336754, 19.532387, 319.40]
[478.00, 32.99, 96637.48, 17.66, -0.30, 0.77, 62.58, 2226463.00, 0.07, -0.20, -3.46, 50.336754, 19.532387, 319.40]
[460.00, 32.99, 96637.48, 17.66, -2.68, 0.08, 61.80, 2226501.00, 0.06, -0.21, -3.51, 50.336754, 19.532387, 319.40]
[431.00, 32.99, 96637.48, 29.17, -2.04, 0.18, 61.20, 2226539.00, 0.02, -0.21, -3.56, 50.336754, 19.532387, 319.40]
[463.00, 32.92, 96494.30, 30.16, -3.43, -0.09, 61.04, 2226581.00, 0.02, -0.17, -3.62, 50.336754, 19.532387, 319.40]
[456.00, 32.92, 96494.30, 30.16, -2.66, 0.62, 59.90, 2226619.00, -0.01, -0.14, -3.68, 50.336754, 19.532387, 319.40]
[417.00, 32.92, 96494.30, 30.16, -1.81, 1.45, 60.36, 2226657.00, 0.01, -0.11, -3.72, 50.336754, 19.532387, 319.40]
[449.00, 32.92, 96494.30, 30.16, -2.37, 0.39, 59.84, 2226695.00, 0.01, -0.11, -3.79, 50.336754, 19.532387, 319.40]
[460.00, 32.92, 96494.30, 30.16, -2.04, 1.08, 59.77, 2226733.00, 0.01, -0.10, -3.85, 50.336754, 19.532387, 319.40]
[435.00, 32.92, 96494.30, 30.16, -1.89, 0.53, 58.83, 2226779.00, 0.02, -0.09, -3.92, 50.336796, 19.532404, 319.40]
[436.00, 32.92, 96494.30, 30.16, -2.71, 0.87, 58.75, 2226816.00, 0.05, -0.09, -4.00, 50.336796, 19.532404, 319.40]
[424.00, 32.92, 96494.30, 30.16, -1.16, 1.56, 58.72, 2226854.00, 0.08, -0.09, -4.06, 50.336796, 19.532404, 319.40]
[479.00, 32.92, 96494.30, 30.16, -2.45, 1.20, 57.58, 2226892.00, 0.09, -0.08, -4.11, 50.336796, 19.532404, 318.60]
[442.00, 32.92, 96494.30, 30.16, -1.86, 2.46, 57.40, 2226933.00, 0.15, -0.08, -4.20, 50.336796, 19.532404, 318.60]
[404.00, 32.92, 96494.30, 30.16, -2.71, 0.86, 56.77, 2226971.00, 0.21, -0.06, -4.28, 50.336796, 19.532404, 318.60]
[451.00, 32.92, 96494.30, 30.16, -3.08, -0.58, 56.25, 2227008.00, 0.18, -0.01, -4.33, 50.336796, 19.532404, 318.60]
[412.00, 32.92, 96494.30, 45.90, -1.30, -0.45, 56.44, 2227046.00, 0.10, -0.00, -4.38, 50.336796, 19.532404, 318.60]
[440.00, 32.83, 96301.08, 47.05, 0.39, 0.18, 55.45, 2227087.00, 0.08, -0.07, -4.44, 50.336796, 19.532404, 318.60]
[474.00, 32.83, 96301.08, 47.05, 1.92, 0.51, 55.42, 2227125.00, 0.06, -0.21, -4.53, 50.336796, 19.532404, 318.60]
[401.00, 32.83, 96301.08, 47.05, 0.98, 0.83, 54.63, 2227163.00, 0.13, -0.28, -4.63, 50.336796, 19.532404, 318.60]
[348.00, 32.83, 96301.08, 47.05, -0.73, -0.01, 54.38, 2227201.00, 0.22, -0.30, -4.76, 50.336796, 19.532404, 318.60]
[397.00, 32.83, 96301.08, 47.05, -0.69, -0.30, 53.99, 2227239.00, 0.24, -0.23, -4.81, 50.336796, 19.532404, 318.60]
[400.00, 32.83, 96301.08, 47.05, -2.36, -2.14, 53.24, 2227280.00, 0.22, -0.17, -4.82, 50.336796, 19.532404, 318.60]
[370.00, 32.83, 96301.08, 47.05, -1.45, -2.16, 53.22, 2227318.00, 0.14, -0.14, -4.84, 50.336796, 19.532404, 318.60]
[367.00, 32.83, 96301.08, 47.05, -0.10, -1.30, 53.26, 2227356.00, 0.05, -0.16, -4.87, 50.336796, 19.532404, 318.60]
[397.00, 32.83, 96301.08, 47.05, 1.41, -0.28, 53.58, 2227393.00, 0.06, -0.18, -4.91, 50.336796, 19.532404, 318.60]
[394.00, 32.83, 96301.08, 47.05, -0.43, -0.16, 53.49, 2227434.00, 0.02, -0.24, -4.96, 50.336796, 19.532404, 318.60]
[303.00, 32.83, 96301.08, 47.05, -1.79, -0.40, 50.36, 2227472.00, 0.05, -0.26, -5.01, 50.336796, 19.532404, 318.60]
[314.00, 32.83, 96301.08, 47.05, -2.49, 0.47, 52.11, 2227510.00, 0.14, -0.19, -5.07, 50.336796, 19.532404, 318.60]
[368.00, 32.83, 96301.08, 47.05, -2.29, -0.51, 49.84, 2227548.00, 0.14, -0.13, -5.13, 50.336796, 19.532404, 318.60]
[326.00, 32.74, 96056.11, 68.51, -2.83, -0.79, 43.80, 2227587.00, 0.13, -0.12, -5.15, 50.336796, 19.532404, 318.60]
[234.00, 32.74, 96056.11, 68.51, -1.54, -0.67, 41.10, 2227628.00, 0.08, -0.11, -5.23, 50.336796, 19.532404, 318.60]
[506.00, 32.74, 96056.11, 68.51, -0.15, -0.36, 39.06, 2227666.00, 0.10, -0.10, -5.22, 50.336796, 19.532404, 318.60]
[336.00, 32.74, 96056.11, 68.51, 0.38, -2.03, 36.16, 2227704.00, 0.13, -0.09, -5.44, 50.336796, 19.532404, 318.60]
[194.00, 32.74, 96056.11, 68.51, -0.75, -1.42, 35.10, 2227743.00, 0.11, -0.13, -5.41, 50.336796, 19.532404, 318.60]
[225.00, 32.74, 96056.11, 68.51, 0.07, -0.23, 31.10, 2227784.00, 0.19, -0.28, -5.24, 50.336876, 19.532360, 318.60]
[197.00, 32.74, 96056.11, 68.51, 0.05, -1.06, 34.97, 2227823.00, 0.14, -0.29, -5.37, 50.336876, 19.532360, 318.60]
[235.00, 32.74, 96056.11, 68.51, -3.40, -0.77, 29.12, 2227861.00, 0.24, -0.37, -5.43, 50.336876, 19.532360, 318.60]
[455.00, 32.74, 96056.11, 68.51, -2.47, -0.85, 29.70, 2227900.00, 0.21, -0.28, -5.56, 50.336876, 19.532360, 318.30]
[281.00, 32.74, 96056.11, 68.51, -3.56, -1.49, 25.64, 2227941.00, 0.15, -0.12, -5.63, 50.336876, 19.532360, 318.30]
[297.00, 32.74, 96056.11, 68.51, -2.43, -1.38, 26.41, 2227980.00, 0.02, -0.11, -5.46, 50.336876, 19.532360, 318.30]
[147.00, 32.74, 96056.11, 68.51, -3.31, -1.39, 41.08, 2228023.00, -0.01, -0.16, -5.58, 50.336876, 19.532360, 318.30]
[227.00, 32.74, 96056.11, 68.51, -1.72, 2.90, 27.25, 2228060.00, 0.06, -0.21, -5.52, 50.336876, 19.532360, 318.30]
[362.00, 32.64, 95747.66, 95.59, -1.29, 0.16, 29.41, 2228098.00, 0.18, -0.18, -5.43, 50.336876, 19.532360, 318.30]
[202.00, 32.64, 95747.66, 95.59, -2.52, -2.31, 30.04, 2228139.00, 0.30, -0.11, -5.63, 50.336876, 19.532360, 318.30]
[14.00, 32.64, 95747.66, 95.59, 0.95, -2.42, 28.69, 2228177.00, 0.15, -0.07, -5.73, 50.336876, 19.532360, 318.30]
[230.00, 32.64, 95747.66, 95.59, 3.48, -5.54, 26.31, 2228215.00, -0.00, -0.16, -5.79, 50.336876, 19.532360, 318.30]
[206.00, 32.64, 95747.66, 95.59, 0.23, 1.17, 22.94, 2228252.00, -0.02, -0.32, -6.04, 50.336876, 19.532360, 318.30]
[197.00, 32.64, 95747.66, 95.59, -1.86, 1.60, 20.82, 2228293.00, -0.05, -0.31, -5.48, 50.336876, 19.532360, 318.30]
[253.00, 32.64, 95747.66, 95.59, -5.34, 0.17, 19.48, 2228331.00, -0.08, -0.21, -5.15, 50.336876, 19.532360, 318.30]
[244.00, 32.64, 95747.66, 95.59, -0.85, -1.21, 18.85, 2228368.00, -0.09, 0.02, -5.89, 50.336876, 19.532360, 318.30]
[199.00, 32.64, 95747.66, 95.59, -0.39, 5.59, 16.87, 2228406.00, -0.00, -0.05, -6.02, 50.336876, 19.532360, 318.30]
[166.00, 32.64, 95747.66, 95.59, -2.05, 6.01, 15.44, 2228443.00, 0.18, -0.04, -5.78, 50.336876, 19.532360, 318.30]
[121.00, 32.64, 95747.66, 95.59, -1.04, 0.36, 13.17, 2228484.00, 0.42, 0.08, -6.11, 50.336876, 19.532360, 318.30]
[177.00, 32.64, 95747.66, 95.59, 1.42, -1.75, 12.93, 2228522.00, 0.35, 0.10, -6.11, 50.336876, 19.532360, 318.30]
[57.00, 32.64, 95747.66, 95.59, 4.38, -1.73, 12.74, 2228559.00, 0.30, 0.05, -6.55, 50.336876, 19.532360, 318.30]
[28.00, 32.55, 95377.08, 128.23, 3.38, 1.24, 11.53, 2228597.00, 0.27, -0.09, -6.14, 50.336876, 19.532360, 318.30]
[37.00, 32.55, 95377.08, 128.23, 4.16, -1.11, 10.52, 2228638.00, 0.28, -0.22, -5.97, 50.336876, 19.532360, 318.30]
[88.00, 32.55, 95377.08, 128.23, 3.51, -2.36, 9.90, 2228676.00, 0.32, -0.30, -6.35, 50.336876, 19.532360, 318.30]
[22.00, 32.55, 95377.08, 128.23, 0.99, -2.37, 8.82, 2228714.00, 0.30, -0.25, -6.44, 50.336876, 19.532360, 318.30]
